Transect;Station;Name;Acanthastrea;Acropora;Astrea;Astreopora;Coscinarea;Cyphastrea;Dipsatrea;Favites;Galaxea;Goniastrea;Other Hard Coral;Leptastrea;Montipora;Paramontastrea;Pavona;Platygyra;Pocillopora;Porites;Psammocora;Cladiella;Echinostrephus;Lobophytum;Millepora;Molluscs;Sarcophytum;Other Soft Corals;Sand;Dead Corals;Cyanobacteria;CCA;Dictyosphaeria;Halimeda;Amphiroa;Neomeris;Padina;Turbinaria;Turf;Turf_sand;Ulva
C;4;RUNTRANS4C_10,jpg;0;0;0;0;0;0;0;0;0;0;2,941363319;0;0;0;0;0;0;0;0;0;2,941363319;0;0;0;0;0;0;0;0;0;0;0;2,941363319;0;17,64712111;0;5,882726637;67,6460623;0
C;4;RUNTRANS4C_11,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,1289948;0;0;0;3,226031215;0;0;0;0;0;0;0;0;9,676932367;0;0;3,226031215;0;0;0;3,226031215;64,51597919;0
C;4;RUNTRANS4C_12,jpg;0;0;0;0;0;0;0;0;0;0;3,125210935;0;0;0;0;0;6,25042187;0;3,125210935;0;3,125210935;0;0;0;0;0;0;3,125210935;0;12,49971875;0;0;0;0;9,374507819;0;3,125210935;56,24929688;0
C;4;RUNTRANS4C_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,15158127;0;0;0;6,061068869;0;0;0;0;0;0;0;0;6,061068869;0;0;0;0;9,090512398;0;0;63,6357686;0
C;4;RUNTRANS4C_14,jpg;0;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;8,332916671;0;0;0;2,77797222;0;0;0;0;0;0;0;0;2,77797222;0;0;0;0;2,77797222;0;2,77797222;77,77722223;0
C;4;RUNTRANS4C_15,jpg;0;0;0;5,555944441;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;8,332916671;77,77722223;0
C;4;RUNTRANS4C_16,jpg;0;0;0;0;0;0;0;0;0;0;2,941394462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,76451903;0;0;0;0;0;2,941394462;0;5,882788925;0;0;76,46990312;0
C;4;RUNTRANS4C_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,090512398;0;0;0;3,030534434;0;0;0;0;0;3,030534434;0;0;0;0;0;0;0;12,12104683;0;3,030534434;69,69683747;0
C;4;RUNTRANS4C_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;11,111;0;0;0;0;0;0;0;8,333;0;2,778;75;0
C;4;RUNTRANS4C_19,jpg;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;88,889;0
C;4;RUNTRANS4C_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;94,444;0
A;5;RUNTRANS5A_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;2,77797222;0;0;0;0;0;13,88886111;0;0;0;0;0;2,77797222;0;0;0;2,77797222;74,99925001;0
A;5;RUNTRANS5A_04,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;0;0;0;2,85734857;2,85734857;0;0;0;0;2,85734857;0;0;0;0;85,71325715;0
A;5;RUNTRANS5A_05,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;0;2,77797222;86,1101389;0
A;5;RUNTRANS5A_06,jpg;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88,57060572;0
A;5;RUNTRANS5A_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,111;0
A;5;RUNTRANS5A_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,111;0
A;5;RUNTRANS5A_09,jpg;0;3,125246093;0;9,374613282;0;0;0;0;0;0;0;0;0;0;0;0;3,125246093;0;0;0;0;0;0;3,125246093;0;0;0;0;0;9,374613282;0;0;3,125246093;0;0;0;37,49957813;31,25021094;0
A;5;RUNTRANS5A_10,jpg;0;6,060936631;6,060936631;3,030468315;0;0;0;0;0;0;0;0;0;0;0;0;3,030468315;0;0;0;0;0;0;0;0;0;0;0;0;6,060936631;0;0;0;0;0;0;18,18171901;57,57453447;0
A;5;RUNTRANS5A_11,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;11,111;0;2,778;72,222;0
A;5;RUNTRANS5A_12,jpg;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;83,333;0
A;5;RUNTRANS5A_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,88886111;0;2,77797222;77,77722223;0
A;5;RUNTRANS5A_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;2,77797222;0;0;0;0;91,66608334;0
A;5;RUNTRANS5A_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,70591349;0;0;0;0;0;0;0;0;0;2,941394462;0;0;8,82312457;0;0;0;0;5,882788925;0;14,70591349;52,94086505;0
A;5;RUNTRANS5A_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,999520004;0;0;0;13,33309334;0;0;0;0;6,667146663;0;63,33309334;6,667146663;0
A;5;RUNTRANS5A_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,33333333;0;0;0;0;0;0;66,66666667;0;0
A;5;RUNTRANS5A_18,jpg;0;0;0;17,14306286;0;0;0;2,85734857;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;11,42836572;0;0;0;0;0;2,85734857;0;0;0;0;62,85652572;0
A;5;RUNTRANS5A_19,jpg;0;3,030501375;0;0;0;0;0;0;0;0;0;0;0;0;3,030501375;0;18,18191735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030501375;0;3,030501375;69,69607715;0
A;5;RUNTRANS5A_20,jpg;0;0;8,333;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;11,111;0;0;5,556;0;11,111;0;16,667;33,333;0
A;5;RUNTRANS5A_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,11088889;30,55569444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;55,55544445;0
A;5;RUNTRANS5A_02,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;30,55569444;0;0;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;11,11088889;0;27,77772222;22,22177778;0
B;5;RUNTRANS5B_01,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;13,88886111;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;74,99925001;0
B;5;RUNTRANS5B_02,jpg;0;0;0;8,571017146;0;0;0;0;0;0;0;0;0;0;0;0;0;34,28509715;0;0;2,85734857;0;0;0;2,85734857;0;2,85734857;0;0;0;0;0;0;0;5,71469714;0;2,85734857;39,99979429;0
B;5;RUNTRANS5B_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;5,71469714;0;0;0;0;0;0;0;0;0;0;0;8,571017146;2,85734857;0;0;0;0;0;17,14306286;59,99917715;0
B;5;RUNTRANS5B_04,jpg;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;13,88886111;27,77772222;0;0;0;0;0;0;0;0;0;0;0;13,88886111;0;0;0;0;0;0;38,88861111;0;0
B;5;RUNTRANS5B_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;0;0;0;0;0;55,556;5,556;0
B;5;RUNTRANS5B_06,jpg;0;0;0;0;0;0;0;0;0;0;3,333613334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,33289333;0;0;0;0;0;0;53,33301333;20,00048;0
B;5;RUNTRANS5B_07,jpg;0;0;0;0;0;0;0;0;0;0;2,941394462;0;0;0;0;0;5,882788925;0;0;0;0;0;0;0;0;0;2,941394462;0;0;0;0;0;0;0;0;0;0;88,23442215;0
B;5;RUNTRANS5B_08,jpg;0;0;0;2,85734857;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,28530286;0
B;5;RUNTRANS5B_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;86,111;0
B;5;RUNTRANS5B_10,jpg;0;0;0;0;0;0;5,71469714;0;0;0;0;0;0;0;0;0;2,85734857;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88,57060572;0
B;5;RUNTRANS5B_11,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714638361;2,85731918;0;0;0;5,714638361;0;0;0;0;5,714638361;0;0;0;0;0;0;0;0;0;0;79,99876574;0
B;5;RUNTRANS5B_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,061002749;0;0;0;3,030501375;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030501375;0;69,69607715;18,18191735;0
B;5;RUNTRANS5B_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,99975;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;2,77797222;0;5,555944441;61,1103889;0
B;5;RUNTRANS5B_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;69,444;0
B;5;RUNTRANS5B_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0
B;5;RUNTRANS5B_16,jpg;0;0;0;6,250351554;0;0;0;0;6,250351554;6,250351554;0;0;0;0;0;0;3,125175777;3,125175777;0;24,99915627;0;0;0;0;0;0;0;0;0;6,250351554;0;0;0;0;0;0;9,374402358;34,3746836;0
B;5;RUNTRANS5B_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,71393306;0;0;0;0;0;0;0;2,85737796;0;8,571105305;0;0;0;0;0;0;0;42,85758367;0
B;5;RUNTRANS5B_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941363319;0;11,76439447;0;0;0;0;0;0;0;0;0;17,64712111;0;0;2,941363319;0;0;0;32,35287889;32,35287889;0
B;5;RUNTRANS5B_19,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;16,66683333;0;0;2,77797222;0;0;0;0;0;5,555944441;0;0;8,332916671;0;0;0;0;0;0;0;63,88836112;0
B;5;RUNTRANS5B_20,jpg;0;0;0;0;0;0;0;0;0;0;0;2,777944441;0;0;0;0;0;5,555888882;0;0;5,555888882;0;0;0;0;0;5,555888882;0;0;0;0;0;0;0;0;0;0;80,55438891;0
C;5;RUNTRANS5C_01,jpg;0;0;0;24,24209367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030534434;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030534434;0;0;69,69683747;0
C;5;RUNTRANS5C_02,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;13,88886111;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;77,77722223;0
C;5;RUNTRANS5C_03,jpg;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;77,778;0
C;5;RUNTRANS5C_04,jpg;0;0;0;5,555833325;0;0;5,555833325;0;5,555833325;0;0;0;0;0;0;0;2,777916663;5,555833325;0;0;0;0;0;0;0;0;0;0;0;8,332750017;0;0;0;0;2,777916663;0;5,555833325;55,55433337;2,777916663
C;5;RUNTRANS5C_05,jpg;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;8,571017146;0;0;0;0;0;0;0;0;17,14306286;0;0;0;0;0;0;2,85734857;65,71387429;0
C;5;RUNTRANS5C_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;8,333;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,222;0
C;5;RUNTRANS5C_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;38,88861111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,55544445;0
C;5;RUNTRANS5C_08,jpg;0;0;0;20;0;0;0;0;0;0;6,667066659;0;0;0;0;0;10,00059999;0;0;0;3,333533329;0;0;0;0;0;0;0;0;0;0;0;3,333533329;0;0;0;23,33233335;33,33293334;0
C;5;RUNTRANS5C_09,jpg;0;6,250351554;0;15,62475391;0;0;0;0;0;0;0;0;3,125175777;0;0;0;6,250351554;3,125175777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,250351554;0;3,125175777;0;9,374402358;46,87426174;0
C;5;RUNTRANS5C_10,jpg;0;0;0;2,77797222;0;0;5,555944441;0;0;0;0;0;0;0;0;0;16,66683333;0;0;0;0;0;0;0;0;0;0;8,332916671;0;2,77797222;0;0;2,77797222;0;0;0;2,77797222;58,33241668;0
C;5;RUNTRANS5C_11,jpg;0;0;0;0;0;0;0;0;8,333083331;2,77802778;2,77802778;0;0;0;0;0;0;0;0;0;2,77802778;0;8,333083331;0;0;0;0;0;0;8,333083331;0;0;0;0;0;0;8,333083331;58,33358334;0
C;5;RUNTRANS5C_12,jpg;0;0;0;0;0;0;2,85731918;0;0;0;2,85731918;0;0;0;0;0;0;2,85731918;0;0;0;0;0;0;0;0;0;0;0;5,714638361;0;0;2,85731918;0;0;0;0;82,85608492;0
C;5;RUNTRANS5C_13,jpg;0;0;0;8,571017146;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;2,85734857;0;0;2,85734857;0;0;0;0;2,85734857;0;0;79,99958857;0
C;5;RUNTRANS5C_14,jpg;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;2,778;0;0;0;0;0;0;0;0;2,778;0;0;0;0;11,111;0;0;72,222;0
C;5;RUNTRANS5C_15,jpg;0;0;0;0;0;0;0;0;0;2,85731918;2,85731918;0;0;0;0;0;5,714638361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85731918;0;2,85731918;82,85608492;0
C;5;RUNTRANS5C_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85731918;0;0;0;2,85731918;0;0;0;0;0;0;0;0;14,28556735;0;0;0;0;5,714638361;0;5,714638361;68,57051757;0
C;5;RUNTRANS5C_17,jpg;0;0;0;8,82312457;0;0;0;0;0;0;0;0;0;0;0;0;0;14,70591349;0;0;0;0;0;0;0;0;5,882788925;0;0;2,941394462;0;0;0;0;0;0;11,76451903;55,88225952;0
C;5;RUNTRANS5C_18,jpg;0;0;0;44,444;0;0;2,778;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;38,889;0
C;5;RUNTRANS5C_19,jpg;0;0;0;24,99975;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;8,332916671;0;0;0;0;0;0;0;0;2,77797222;0;0;0;0;2,77797222;2,77797222;0;2,77797222;0;0;52,77747223;0
C;5;RUNTRANS5C_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;2,85734857;2,85734857;0;0;0;0;2,85734857;0;0;8,571017146;0;0;0;0;2,85734857;0;8,571017146;65,71387429;0
A;6;RUNTRANS6A_01,jpg;0;0;0;13,88872223;0;0;0;2,777944441;0;0;0;0;0;0;0;0;11,11077778;5,555888882;0;0;0;5,555888882;0;0;0;0;2,777944441;0;0;0;0;0;0;0;0;0;2,777944441;55,5548889;0
A;6;RUNTRANS6A_02,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,7646436;0;0;0;0;0;0;0;0;11,7646436;0;0;0;0;0;2,941425607;0;0;0;0;73,5292872;0
A;6;RUNTRANS6A_03,jpg;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;11,111;0;0;2,778;0;0;2,778;0;0;0;11,111;58,333;0
A;6;RUNTRANS6A_04,jpg;0;0;0;11,42836572;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;2,85734857;0;0;0;0;5,71469714;0;0;0;5,71469714;0;0;0;0;2,85734857;0;0;0;0;8,571017146;59,99917715;0
A;6;RUNTRANS6A_05,jpg;0;0;0;0;0;0;0;0;0;0;3,125246093;0;0;0;0;0;6,250492187;37,49957813;0;0;0;0;0;0;0;0;0;0;0;6,250492187;0;0;0;0;0;0;9,374613282;37,49957813;0
A;6;RUNTRANS6A_06,jpg;0;0;0;0;0;0;0;0;0;5,882726637;0;0;0;0;0;0;0;49,99894119;0;0;0;0;5,882726637;0;0;0;0;0;0;17,64712111;0;0;0;0;0;0;2,941363319;17,64712111;0
A;6;RUNTRANS6A_07,jpg;0;0;0;0;0;0;0;0;0;6,25042187;0;0;0;0;0;0;0;37,49915626;0;0;0;0;0;0;0;0;0;6,25042187;0;18,75014062;0;0;0;0;0;0;3,125210935;28,12464844;0
A;6;RUNTRANS6A_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0
A;6;RUNTRANS6A_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A;6;RUNTRANS6A_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;50;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;36,111;0
A;6;RUNTRANS6A_11,jpg;0;0;0;2,941425607;0;0;0;0;0;0;0;0;0;0;0;0;8,823217992;8,823217992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,41213841;0
A;6;RUNTRANS6A_12,jpg;0;0;0;5,882851213;0;0;0;0;0;0;0;0;0;0;0;0;0;20,58786159;0;0;0;0;0;0;0;0;20,58786159;0;0;0;0;0;2,941425607;0;0;0;0;50;0
A;6;RUNTRANS6A_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;0;0;0;13,88886111;0;0;2,77797222;0;0;5,555944441;0;0;0;22,22177778;49,9995;0
A;6;RUNTRANS6A_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A;6;RUNTRANS6A_15,jpg;0;0;0;5,882788925;0;0;0;0;0;0;0;0;0;0;0;0;0;23,52903806;0;0;0;0;0;2,941394462;0;0;2,941394462;0;0;11,76451903;0;0;2,941394462;0;0;0;0;47,05807613;2,941394462
A;6;RUNTRANS6A_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;0;0;0;27,77772222;0;0;0;0;0;0;0;2,77797222;0;0;66,66633334;0
A;6;RUNTRANS6A_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,111;0;0;0;0;0;2,778;0;0;0;13,889;47,222;0
A;6;RUNTRANS6A_18,jpg;0;0;0;11,11088889;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;5,555944441;0;13,88886111;0;0;0;0;0;0;27,77772222;0;0;0;0;0;0;0;2,77797222;0;0;36,11063889;0
A;6;RUNTRANS6A_19,jpg;0;0;0;22,22177778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;2,77797222;0;0;0;0;0;27,77772222;0;0;11,11088889;0;0;2,77797222;0;0;0;0;30,55569444;0
A;6;RUNTRANS6A_20,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,66683333;0;0;5,555944441;0;0;0;0;0;0;0;74,99925001;0
B;6;RUNTRANS6B_01,jpg;0;0;0;6,667226669;0;0;0;0;0;0;0;0;0;0;0;0;9,999639999;3,333613334;0;0;0;0;0;0;0;0;0;0;0;9,999639999;0;0;0;0;0;0;56,66662667;13,33325333;0
B;6;RUNTRANS6B_02,jpg;0;0;0;30,55569444;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;11,11088889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,55544445;0
B;6;RUNTRANS6B_03,jpg;0;0;5,555944441;8,333916661;0;0;0;0;0;0;2,77797222;0;0;0;0;0;2,77797222;0;0;0;0;0;22,22177778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,33241668;0
B;6;RUNTRANS6B_04,jpg;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;8,333;63,889;0
B;6;RUNTRANS6B_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555888882;5,555888882;0;0;0;0;0;0;0;0;2,777944441;0;0;13,88872223;0;0;2,777944441;0;5,555888882;0;2,777944441;61,1097778;0
B;6;RUNTRANS6B_06,jpg;0;0;0;21,21155923;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030534434;0;0;0;0;0;0;0;0;9,090512398;3,030534434;0;6,061068869;0;0;3,030534434;0;0;0;3,030534434;51,51472176;0
B;6;RUNTRANS6B_07,jpg;0;0;0;14,28556735;0;0;0;0;0;0;0;0;0;0;0;0;5,714638361;11,42927672;0;0;0;0;0;0;0;0;2,85731918;0;0;0;0;0;0;0;0;0;0;65,71319839;0
B;6;RUNTRANS6B_08,jpg;0;0;0;11,42836572;0;0;5,71469714;0;0;0;0;0;0;0;0;0;0;11,42836572;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;2,85734857;65,71387429;0
B;6;RUNTRANS6B_09,jpg;0;0;0;0;0;0;2,85731918;0;0;5,714638361;0;0;0;0;0;0;0;14,28556735;0;0;0;0;0;0;0;0;0;2,85731918;0;28,5711347;0;0;0;0;0;0;2,85731918;42,85670205;0
B;6;RUNTRANS6B_10,jpg;0;0;0;2,778;0;0;0;0;0;13,889;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;11,111;13,889;0
B;6;RUNTRANS6B_11,jpg;0;0;0;8,332833343;0;0;2,777944441;0;0;0;5,555888882;0;0;0;0;0;5,555888882;16,66666667;0;0;0;0;0;0;0;0;0;2,777944441;0;2,777944441;0;0;0;0;0;0;5,555888882;49,99900002;0
B;6;RUNTRANS6B_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,111;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;55,556;0
B;6;RUNTRANS6B_13,jpg;0;0;0;5,714638361;0;0;0;0;0;0;0;0;0;0;0;0;0;28,5711347;0;0;0;0;0;0;0;0;2,85731918;0;0;0;0;0;5,714638361;0;2,85731918;0;2,85731918;51,42763104;0
B;6;RUNTRANS6B_14,jpg;0;0;0;11,11077778;0;0;0;0;0;0;0;0;0;0;0;0;0;16,66666667;0;0;0;0;0;0;2,777944441;0;5,555888882;0;0;5,555888882;0;0;2,777944441;0;0;0;2,777944441;52,77694446;0
B;6;RUNTRANS6B_15,jpg;0;0;0;8,82303115;0;0;0;0;0;0;0;0;0;0;0;0;2,941363319;29,41151558;0;0;0;0;0;0;0;0;5,882726637;2,941363319;0;2,941363319;0;0;5,882726637;0;0;0;0;41,17591004;0
B;6;RUNTRANS6B_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;36,11063889;0;0;2,77797222;0;0;0;0;0;0;0;0;8,332916671;0;0;2,77797222;0;2,77797222;0;2,77797222;38,88861111;0
B;6;RUNTRANS6B_17,jpg;0;0;0;22,85673143;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;0;2,85734857;0;0;0;0;0;0;0;0;28,57142857;0;0;0;0;0;0;2,85734857;37,14244572;0
B;6;RUNTRANS6B_18,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;22,22177778;0;0;2,77797222;0;0;0;0;0;8,332916671;0;0;22,22177778;0;0;2,77797222;0;0;0;2,77797222;30,55569444;0
B;6;RUNTRANS6B_19,jpg;0;0;0;5,71469714;0;0;0;0;0;0;0;0;0;0;0;0;0;14,28571429;0;0;0;0;0;0;0;0;0;0;0;14,28571429;0;0;0;0;0;0;34,28509715;31,42877714;0
B;6;RUNTRANS6B_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,85696653;0;0;0;0;0;0;0;0;8,571105305;0;0;11,42848327;0;0;0;0;0;0;0;57,1434449;0
C;6;RUNTRANS6C_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;8,333;0;0;2,778;0;0;0;0;0;0;2,778;69,444;0
C;6;RUNTRANS6C_02,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;8,332916671;11,11088889;0;0;0;0;0;0;0;0;16,66683333;0;0;24,99975;0;0;0;0;0;2,77797222;2,77797222;30,55569444;0
C;6;RUNTRANS6C_03,jpg;0;0;0;11,42848327;0;0;0;0;0;0;0;0;0;0;0;0;8,571105305;11,42848327;0;5,714755919;0;0;0;0;0;0;11,42848327;0;0;22,85696653;0;0;0;0;0;0;0;28,57172245;0
C;6;RUNTRANS6C_04,jpg;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;28,57142857;0;2,85734857;0;0;0;0;0;0;0;0;0;28,57142857;0;0;0;0;0;0;19,99938286;14,28571429;0
C;6;RUNTRANS6C_05,jpg;0;0;0;30,55569444;0;0;0;0;0;0;0;0;0;0;0;0;0;36,11063889;0;0;0;0;0;0;0;0;2,77797222;0;0;13,88886111;0;0;0;0;0;0;0;16,66683333;0
