latitude;longitude;incubation;season;sanctuary;locality;site;abc;station;prefixe;arms_name;arms_number;b_m_t;o_c;plate_number;Orientation;arms_campaign;image_id;image_name;Bivalvia;Calc_worm_tube;Hydrozoa;msp10_spo;msp11_spo;msp12_spo;msp15_spo;msp14_spo;msp16_spo;msp18_spo;msp19_spo;msp1_spo;msp20_spo;msp21_spo;msp22_spo;msp23_spo;msp24_spo;msp25_spo;msp26_spo;msp27_spo;msp28_spo;msp29_spo;msp2_spo;msp30_spo;msp31_spo;msp33_spo;msp34_spo;msp35_spo;msp36_spo;msp37_spo;msp38_spo;msp3_spo;msp4_spo;msp5_spo;msp7_spo;msp8_spo;msp9_spo;Pina_sp;Cirripedia;Soft_worm_tube;Other_Chordata;Miniacina_sp_(r)_for;Miniacina_sp_(a)_for;Miniacina_sp_(j)_for;Parasmittina_margaritata_bryo;msp12_bryo;msp14_bryo;Schizomavella_sp_bryo;Smittoidea_cautela_bryo;Watersipora_subtorquata_bryo;Smittipora_harmeriana_bryo;Disporella_novaehollandiae_bryo;msp5_bryo;Crisia_elongata_bryo;Tubulipora_sp_bryo;Scrupocellaria_sp_bryo;Red_biofilm;Green_biofilm;Cyanobacteria;Lissoclinum_sp1_ascc;Ascidia_archaia_ascs;Didemnidae_sp1_ascc;Lissoclinum_sp2_ascc;Cystodystes_sp_ascc;Polysyncraton_milleporae_ascc;Botryllus_sp1_ascc;msp15_ascc;Botryllus_gregalis_ascc;msp17_ascc;Botryllus_sp2_ascc;Aplidium_sp_ascc;Polycarpa_sp_ascs;Trididemnum_sp_ascc;Botryllus_sp3_ascc;Botryllus_tuberatus_ascc;Botryllus_sp6_ascc;Eusynstyela_hartmeyeri_ascc;msp2_ascs;Botryllus_sp4_ascc;Styela_canopus_ascs;Didemnidae_sp2_ascc;Ascidia_sydneiensis_ascs;Botryllus_sp5_ascc;msp5_ascs;Polysyncraton_rostrum_ascc;msp6_ascs;msp7_ascc;Didemnidae_sp3_ascc;Ascidia_fictile_ascs;msp9_ascc;msp9_ascs;Brown_upright_macroalgae;CCA;Green_encr_macroalgae;Green_upright_macroalgae;Red_upright_Macroalgae
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;B;O;3;D;RUNARMS;1964320;RUNARMS3A_3D.jpg;0;34,783;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,347;4,347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,087;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;C;3;U;RUNARMS;1964321;RUNARMS3A_3U.jpg;0;29,412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;0;0;0;0;0;0;0;5,882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,765;0;5,882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;29,412;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;C;4;D;RUNARMS;1964322;RUNARMS3A_4D.jpg;0;16,129;0;0;0;3,226;6,452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,226;29,032;0;0;0;9,677;0;3,226;0;0;0;0;0;0;0;0;0;0;0;0;3,226;0;0;0;0;0;0;0;0;3,226;0;0;0;0;0;0;3,226;0;0;0;0;19,355;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;4;U;RUNARMS;1964323;RUNARMS3A_4U.jpg;0;18,919;24,324;0;0;2,703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,703;0;0;0;0;0;0;0;2,703;0;0;0;8,108;8,108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,703;29,73;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;5;D;RUNARMS;1964325;RUNARMS3A_5D.jpg;0;34,999;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2,5;0;0;15;0;0;0;10;2,5;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;C;5;U;RUNARMS;1964326;RUNARMS3A_5U.jpg;0;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;C;6;D;RUNARMS;1964327;RUNARMS3A_6D.jpg;0;6,896;0;0;0;0;10,344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,449;0;0;0;0;0;0;0;0;0;0;17,241;0;0;0;3,449;0;0;10,344;0;0;0;0;0;0;0;0;0;3,449;0;3,449;0;0;0;0;0;0;0;0;24,137;0;0;0;0;0;0;6,896;0;0;0;0;10,344;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;6;U;RUNARMS;1964329;RUNARMS3A_6U.jpg;2,941;20,588;0;0;0;8,823;2,941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,705;0;0;0;2,941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,883;0;0;0;0;0;0;2,941;0;0;0;0;38,236;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;7;D;RUNARMS;1964330;RUNARMS3A_7D.jpg;0;13,953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,652;0;18,605;0;0;0;0;0;0;0;0;11,628;0;0;0;4,652;4,652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,953;0;0;0;0;0;0;0;0;0;0;0;20,929;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;T;C;7;U;RUNARMS;1964331;RUNARMS3A_7U.jpg;0;16,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;7,999;0;0;0;0;0;0;0;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,001;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;T;C;8;D;RUNARMS;1964417;RUNARMS3A_8D.jpg;0;9,091;3,031;0;0;6,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;24,243;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;12,121;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;18,181;0;0;0;0;0;0;9,091;0;0;0;0;9,091;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;T;O;8;U;RUNARMS;1964334;RUNARMS3A_8U.jpg;4,878;14,634;4,878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,878;0;0;0;0;0;0;0;0;0;36,585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,439;4,878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,829;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;T;O;9;D;RUNARMS;1964337;RUNARMS3A_9D.jpg;0;12,5;2,083;0;0;4,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;4,167;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,167;4,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,417;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;C;1;U;RUNARMS;1966880;RUNARMS3B_1U.jpg;0;49,999;3,572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,143;0;3,572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,142;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;C;2;D;RUNARMS;1966881;RUNARMS3B_2D.jpg;0;17,241;6,897;0;0;0;10,345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,448;0;0;0;0;0;0;0;0;0;0;17,241;0;0;0;24,138;0;3,448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,241;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;O;2;U;RUNARMS;1966882;RUNARMS3B_2U.jpg;0;6,667;3,333;0;0;0;0;3,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,333;0;0;0;0;0;0;0;0;0;0;6,667;0;0;0;0;3,333;3,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;O;3;D;RUNARMS;1966883;RUNARMS3B_3D.jpg;0;7,317;7,317;0;0;4,878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,44;0;9,755;0;17,073;2,44;0;0;0;0;0;0;0;14,634;0;0;0;7,317;2,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,389;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;C;3;U;RUNARMS;1966884;RUNARMS3B_3U.jpg;7,693;23,077;0;3,846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,846;0;3,846;0;3,846;0;0;0;0;0;0;0;0;0;0;3,846;0;3,846;0;0;3,846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,846;38,46;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;C;4;D;RUNARMS;1966885;RUNARMS3B_4D.jpg;0;18,751;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;15,626;0;0;0;9,375;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;34,375;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;4;U;RUNARMS;1966886;RUNARMS3B_4U.jpg;0;5,715;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;5,715;2,857;0;0;0;0;0;0;0;2,857;0;8,571;0;0;0;5,715;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,855;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;5;D;RUNARMS;1966887;RUNARMS3B_5D.jpg;0;0;9,756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,756;2,439;14,634;0;0;0;0;0;0;0;0;21,951;0;0;0;9,756;2,439;0;0;0;0;0;0;0;0;0;0;2,439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,829;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;C;5;U;RUNARMS;1966888;RUNARMS3B_5U.jpg;3,449;41,377;0;0;0;0;0;0;0;0;0;0;3,449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,449;0;3,449;0;3,449;0;0;0;0;0;0;0;0;0;0;0;0;0;3,449;0;0;0;0;0;0;0;0;3,449;0;0;0;3,449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,585;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;C;6;D;RUNARMS;1966889;RUNARMS3B_6D.jpg;0;0;0;0;0;10;3,334;3,334;0;6,666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,666;0;0;0;3,334;0;0;0;0;0;0;0;3,334;23,333;0;0;0;13,332;0;0;3,334;0;0;0;0;0;0;0;0;0;0;0;3,334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;6;U;RUNARMS;1966890;RUNARMS3B_6U.jpg;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714;0;0;0;0;0;0;0;0;0;8,571;8,571;8,571;0;0;0;0;0;0;0;0;2,857;0;0;0;5,714;0;5,714;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,571;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;7;D;RUNARMS;1966891;RUNARMS3B_7D.jpg;0;0;2,564;2,564;0;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,128;0;0;0;0;0;0;0;0;0;0;2,564;0;0;0;0;0;0;0;0;0;2,564;0;23,077;0;0;0;0;0;0;0;7,693;15,384;0;0;0;0;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,564;30,769;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;T;C;7;U;RUNARMS;1966892;RUNARMS3B_7U.jpg;0;36,363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,091;0;0;0;0;0;0;0;0;0;4,546;4,546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,454;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;T;C;8;D;RUNARMS;1966893;RUNARMS3B_8D.jpg;0;6,25;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;9,375;0;0;0;6,25;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,375;0;0;0;34,375;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;T;O;8;U;RUNARMS;1966894;RUNARMS3B_8U.jpg;2,857;2,857;8,571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;2,857;2,857;0;0;0;8,571;0;5,714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,857;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;T;O;9;D;RUNARMS;1966895;RUNARMS3B_9D.jpg;0;9,756;14,634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,196;0;14,634;0;0;0;0;0;0;0;2,439;12,196;0;0;0;9,756;2,439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,951;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;C;1;U;RUNARMS;1966897;RUNARMS3C_1U.jpg;0;68,182;9,091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,182;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;C;2;D;RUNARMS;1966898;RUNARMS3C_2D.jpg;0;3,031;15,153;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;0;9,091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,06;0;9,091;0;0;0;0;0;0;0;0;0;0;0;6,06;0;0;9,091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;6,06;0;0;0;0;0;0;0;0;0;0;0;30,303;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;O;2;U;RUNARMS;1966899;RUNARMS3C_2U.jpg;0;6,251;0;3,125;0;12,5;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,001;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,875;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;O;3;D;RUNARMS;1966900;RUNARMS3C_3D.jpg;0;0;21,951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,756;31,707;2,439;0;2,439;0;0;0;0;0;0;0;0;0;4,879;0;0;0;0;0;0;0;0;0;0;0;0;0;12,195;0;0;0;0;0;0;0;0;0;0;0;14,634;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;C;3;U;RUNARMS;1966901;RUNARMS3C_3U.jpg;4;48;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;C;4;D;RUNARMS;1966902;RUNARMS3C_4D.jpg;0;21,875;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;9,375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;O;4;U;RUNARMS;1966903;RUNARMS3C_4U.jpg;3,029;18,182;3,029;6,062;0;0;0;0;0;0;0;0;9,091;0;0;0;0;0;9,091;6,062;0;0;0;0;0;0;0;0;0;0;0;3,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,12;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;O;5;D;RUNARMS;1966904;RUNARMS3C_5D.jpg;2,174;6,521;47,825;0;0;0;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,348;0;2,174;0;0;0;0;0;0;0;2,174;2,174;6,521;0;0;4,348;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,217;0;0;2,174
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;C;5;U;RUNARMS;1966905;RUNARMS3C_5U.jpg;3,846;38,462;3,846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,692;0;0;0;0;0;0;0;3,846;0;0;0;0;0;0;0;3,846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,846;0;0;0;0;0;0;0;0;0;7,692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,232;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;C;6;D;RUNARMS;1966906;RUNARMS3C_6D.jpg;5,882;0;5,882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;5,882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;0;5,882;0;0;11,766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;0;0;0;0;0;0;11,766;0;0;0;0;35,297;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;O;6;U;RUNARMS;1966907;RUNARMS3C_6U.jpg;0;0;0;7,5;0;0;0;0;0;0;0;7,5;32,5;0;0;0;0;0;0;0;0;0;5;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,5;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;O;7;D;RUNARMS;1966908;RUNARMS3C_7D.jpg;2,632;7,895;21,053;2,632;0;0;0;0;0;0;0;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;0;0;2,632;0;0;0;0;2,632;0;0;0;0;0;5,263;23,684;0;0;2,632;0;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;0;0;7,895;0;0;2,632
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;T;C;7;U;RUNARMS;1966909;RUNARMS3C_7U.jpg;0;53,572;14,285;0;0;3,572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0
