"","Acanthastrea","Acanthastrea_echinata","Acropora","Acropora_abrotanoides","Acropora_branching","Acropora_digitifera","Acropora_Robusta","Astrea","Astreopora","Astreopora_myriophthalma","Astreopora_ocellata","Coscinaraea","Cyphastrea","Dipsastraea","Dipsastraea_matthai","Echinopora","Favites","Favites_pentagona","Galaxea","Goniastrea","Goniastrea_stelligera","Gonistrea_pectinata","Hard_coral","Hydnophora","Leptastrea","Leptastrea_purpurea","Montipora","Paramontastraea_peresi","Pavona_venosa","Platygyra","Platygyra_pini","Plesiastrea_versipora","Pocillopora","Pocillopora_grandis_eydouxi","Pocillopora_meandrina","Pocillopora_verrucosa","Porites_branching","Porites_massive","Porites_rus","Psammocora","Psammocora_profundacella","Stylocoeniella","Turbinaria_coral","Turbinaria_irregularis","Cladiella","Echinostrephus_molaris","Lobophytum","Millepora","Molluscs","Sarcophyton","Soft_Coral","Sand","Dead_coral","Hard_Substrate","Cyanobacteria","Foraminifera","CCA","Dictyosphaeria","Green_turfing_algae","Halimeda","Liagora","Neomeris","Padina","Turbinaria_algae","Turf_algae","Turf_and_sand","Ulva"
"6A_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9989411939098,0,0,0,0,0,0,0,0,0,2.94136331872181,0,0,2.94136331872181,0,0,0,0,0,17.6471211062406,0,0,0,0,0,0,0,2.94136331872181,17.6471211062406,0
"6A_07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25042186972663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4991562605467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25042186972663,0,0,0,18.7501406232422,0,0,0,0,0,0,0,3.12521093486331,28.1246484418945,0
"6A_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0
"6A_09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6A_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,36.111,0
"6A_11",0,0,0,0,0,0,0,0,2.94142560670874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82321799161408,0,0,0,0,8.82321799161408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4121384100631,0
"6A_12",0,0,0,0,0,0,0,0,5.88285121341747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5878615899369,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5878615899369,0,0,0,0,0,0,0,0,2.94142560670874,0,0,0,0,50,0
"6A_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8888611113889,0,0,0,0,2.7779722202778,0,0,0,5.55594444055559,0,0,0,22.2217777822222,49.9995000049999,0
"6A_14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3328533371733,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6671466628267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6A_15",0,0,0,0,0,0,0,0,5.88278892477103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.529038064482,0,0,0,0,0,0,0,0,0,0,2.94139446238552,0,0,2.94139446238552,0,0,0,0,11.764519032241,0,0,0,2.94139446238552,0,0,0,0,47.0580761289639,2.94139446238552
"6A_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,27.7777222227778,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,66.6663333366666,0
"6A_17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.111,0,0,0,0,0,0,0,0,2.778,0,0,0,13.889,47.222,0
"6A_18",0,0,0,0,0,0,0,0,0,11.1108888911111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,0,0,13.8888611113889,0,0,0,0,0,0,27.7777222227778,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,36.1106388936111,0
"6A_19",0,0,0,0,0,0,0,0,0,22.2217777822222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,2.7779722202778,0,0,0,0,0,27.7777222227778,0,0,0,0,11.1108888911111,0,0,0,2.7779722202778,0,0,0,0,30.5556944430556,0
"6A_20",0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6668333316667,0,0,0,0,5.55594444055559,0,0,0,0,0,0,0,0,74.9992500074999,0
"6B_01",0,0,0,0,0,0,0,0,0,6.66722666890668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99963999856,0,0,0,0,3.33361333445334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99963999856,0,0,0,0,0,0,0,56.6666266665067,13.3332533330133,0
"6B_02",0,0,0,0,0,0,0,0,0,30.5556944430556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,11.1108888911111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5554444455555,0
"6B_03",0,0,0,0,0,0,0,5.55594444055559,2.7779722202778,5.55594444055559,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,22.2217777822222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3324166758332,0
"6B_04",0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,0,0,0,0,0,0,0,8.333,63.889,0
"6B_05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55588888222236,0,0,0,2.77794444111118,2.77794444111118,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77794444111118,0,0,0,0,13.8887222255555,0,0,0,2.77794444111118,0,5.55588888222236,0,2.77794444111118,61.1097778044439,0
"6B_06",0,0,0,0,0,0,0,0,21.2115592306937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09051239813673,3.03053443442024,0,0,0,6.06106886884048,0,0,0,3.03053443442024,0,0,0,3.03053443442024,51.5147217646481,0
"6B_07",0,0,0,0,0,0,0,0,14.2855673496256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,5.71463836089854,5.71463836089854,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7131983872295,0
"6B_08",0,0,0,0,0,0,0,0,11.4283657159314,0,0,0,0,5.71469713956574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57101714614855,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,65.7138742890057,0
"6B_09",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,0,5.71463836089854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,11.4282481691763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,28.5711346992512,0,0,0,0,0,0,0,2.85731918044927,42.8567020488768,0
"6B_10",0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,0,0,0,0,0,13.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,11.111,13.889,0
"6B_11",0,0,0,0,0,0,0,0,8.33283334333313,0,0,0,0,2.77794444111118,0,0,0,0,0,0,0,0,5.55588888222236,0,0,0,0,0,0,0,0,0,5.55588888222236,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77794444111118,0,0,0,2.77794444111118,0,0,0,0,0,0,0,5.55588888222236,49.9990000199996,0
"6B_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,2.778,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,0,0,0,0,0,0,55.556,0
"6B_13",0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7138155188019,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,5.71463836089854,0,2.85731918044927,0,2.85731918044927,51.4276310376039,0
"6B_14",0,0,0,0,0,0,0,0,11.1107777844443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,2.77794444111118,0,5.55588888222236,0,0,0,0,5.55588888222236,0,0,0,2.77794444111118,0,0,0,2.77794444111118,52.7769444611108,0
"6B_15",0,0,0,0,0,0,0,0,8.82303115007518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,0,0,0,0,29.4115155750376,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88272663744362,2.94136331872181,0,0,0,2.94136331872181,0,0,0,5.88272663744362,0,0,0,0,41.1759100438346,0
"6B_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,36.1106388936111,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,8.33291667083329,0,0,0,2.7779722202778,0,2.7779722202778,0,2.7779722202778,38.8886111138889,0
"6B_17",0,0,0,0,0,0,0,0,22.8567314318628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,2.85734856978287,37.1424457175771,0
"6B_18",0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,22.2217777822222,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,8.33291667083329,0,0,0,0,22.2217777822222,0,0,0,2.7779722202778,0,0,0,2.7779722202778,30.5556944430556,0
"6B_19",0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,34.2850971477942,31.4287771412114,0
"6B_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9995885704882,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,0,8.57110530538356,0,0,0,0,11.4284832651046,0,0,0,0,0,0,0,0,57.1434448993026,0
"6C_01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,13.889,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,2.778,0,0,0,0,0,0,0,2.778,69.444,0
"6C_02",0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33291667083329,0,0,0,0,11.1108888911111,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6668333316667,0,0,0,0,24.9997500025,0,0,0,0,0,0,2.7779722202778,2.7779722202778,30.5556944430556,0
"6C_03",0,0,0,0,0,0,0,0,11.4284832651046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57110530538355,0,0,0,11.4284832651046,0,0,0,0,0,0,0,5.7147559194421,0,0,0,0,0,0,11.4284832651046,0,0,0,0,22.8569665302092,0,0,0,0,0,0,0,0,28.5717224496513,0
"6C_04",0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,28.5714285714286,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,19.99938286208,14.2857142857143,0
"6C_05",0,0,0,0,0,0,0,0,30.5556944430556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1106388936111,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,13.8888611113889,0,0,0,0,0,0,0,0,16.6668333316667,0
"6C_06",0,0,0,2.7779722202778,0,0,0,0,5.55594444055559,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33291667083329,63.8883611163888,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8888611113889,0
"6C_07",0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5556944430556,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9997500025,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,38.8886111138889,0
"6C_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7147559194421,0,0,0,0,8.57110530538356,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1432391845467,0,0,0,0,14.2858612248257,0,0,0,0,0,0,0,19.9995885704882,34.2854497953138,0
"6C_09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222,0,0,0,0,0,0,0,22.222,50,0
"6C_10",0,0,0,0,0,0,0,0,8.82321799161408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94142560670874,0,0,0,0,0,0,0,2.94142560670874,0,0,0,0,0,0,0,0,0,0,8.82321799161408,0,0,0,0,0,0,0,2.94142560670874,73.5292871966456,0
"6C_11",0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9995000049999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,41.6665833341667,0
"6C_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,88.8881111188888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0
"6C_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4283657159314,0,0,0,0,54.2855085730743,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,2.85734856978287,25.7140800016457,0
"6C_14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2855085730743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,2.85734856978287,0,0,0,0,39.99979428736,0
"6C_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4997187535156,0,0,0,0,0,0,18.7501406232422,0,0,0,0,0,0,0,0,0,0,0,6.25042186972663,0,0,0,6.25042186972663,0,0,0,12.4997187535156,43.7495781302734,0
"6C_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,39.99979428736,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,2.85734856978287,48.5708114335085,0
"6C_17",0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,2.85731918044927,74.2841273759566,0
"6C_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66706665866683,0,0,0,0,0,0,0,3.33353332933341,0,0,0,0,0,0,0,0,0,0,3.33353332933341,0,0,0,0,0,0,0,20,66.6658666826663,0
"6C_19",0,0,0,0,0,0,0,0,22.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,13.889,0,0,0,0,0,0,0,11.111,38.889,0
"6C_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8888611113889,0,0,0,0,8.33291667083329,0,0,0,0,33.3326666733333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,5.55594444055559,0,0,0,2.7779722202778,0,0,0,2.7779722202778,27.7777222227778,0
"7A_01",0,0,3.03050137452546,0,0,0,0,0,3.03050137452546,0,0,0,0,6.06100274905092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03050137452546,0,0,0,0,24.241829209757,60.6056639176158,0
"7A_02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,27.7777222227778,61.110388896111,2.7779722202778
"7A_03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,0,5.88272663744362,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,0,0,11.764394468797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.528788937594,41.1759100438346,2.94136331872181
"7A_04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,0,0,0,0,0,0,0,24.2420936651139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.121046832557,60.6063250679088,0
"7A_05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57110530538355,0,0,0,0,0,0,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7147559194421,0,0,0,0,0,0,8.57110530538355,71.4282775503487,0
"7A_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94139446238552,0,0,8.82312456985547,0,0,0,0,2.94139446238552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88278892477103,11.764519032241,0,0,0,0,0,0,8.82312456985547,58.823653978506,0
"7A_07",0,0,0,0,0,0,0,0,0,0,0,0,0,3.03050137452546,0,0,12.1209146048785,0,0,0,0,0,3.03050137452546,0,0,0,0,0,0,0,0,0,0,12.1209146048785,0,0,0,0,0,3.03050137452546,0,0,0,0,0,0,0,3.03050137452546,0,0,0,0,0,0,0,0,0,3.03050137452546,0,0,0,0,0,3.03050137452546,6.06100274905092,51.5141597940394,0
"7A_08",2.7779722202778,0,0,0,0,0,0,0,0,0,8.33291667083329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,2.7779722202778,0,0,0,0,0,0,5.55594444055559,74.9992500074999,0
"7A_09",0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,2.7779722202778,5.55594444055559,0,0,0,0,0,0,0,0,0,0,0,0,0,86.110138898611,0
"7A_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,79.9987657368551,0
"7A_11",0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1515812669772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2420936651139,54.5452561990684,0
"7A_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7646435983228,0,8.82321799161408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88285121341747,0,0,0,0,0,0,0,0,11.7646435983228,0,0,11.7646435983228,2.94142560670874,47.0585743932913,0
"7A_13",0,0,0,0,0,0,0,0,5.71463836089854,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,2.85731918044927,0,0,25.7138155188019,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,25.7138155188019,28.5711346992512,0
"7A_14",0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,52.7774722252777,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,24.9997500025,11.1108888911111,0
"7A_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1211790631205,0,0,0,0,0,0,0,0,0,3.03056749503633,0,0,0,0,0,0,0,9.09061156808413,75.7576418737591,0
"7A_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,3.03053443442024,0,0,0,0,0,0,9.09051239813673,0,0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,0,0,0,3.03053443442024,75.7568154297621,0
"7A_17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,0,0,11.1108888911111,80.5551944480555,0
"7A_18",0,0,0,0,0,0,0,0,0,0,17.1430628554972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,8.57101714614855,65.7138742890057,0
"7A_19",0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,19.444,0,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,0,8.333,0,0,0,0,0,2.778,0,0,0,0,0,0,11.111,38.889,0
"7B_01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25042186972663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6249296883789,0,0,0,0,0,0,0,0,0,0,3.12521093486331,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12521093486331,0,0,0,28.1246484418945,40.6243671954101,3.12521093486331
"7B_02",0,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,0,2.94136331872181,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,0,35.293183406391,41.1759100438346,0
"7B_03",0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,11.4283657159314,0,0,0,0,0,0,0,0,0,11.4283657159314,0,0,0,0,0,0,2.85734856978287,0,0,0,0,17.1430628554972,2.85734856978287,0,0,0,0,0,0,19.99938286208,25.7140800016457,2.85734856978287
